Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,33137.46096329069,cc5bd420682c3113e97aebf72d5222ef8b07fd56e0977fa5ed72d1946aea3a6f,gAAAAABoGRbJYQ3aHjVIOPtuFGs-ewQHx3wPOIHgYwK3uEzGAPxdCcAVaBs0f_9F7Kw0S40TABbkt_QFAYALcs0dWdfgS1fvLfPQuznr7sX4IwLSoWwXnZQ=,gAAAAABoGRbJxxNR9Xh2u0f3RqkBHbOyN0ktVDeL63dfgaqd9ziBWXGCXvJ1qi_a5KH4lwU_7NQXWRcZ-7eGgumXdkQ08bVGEg==
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248,77447dddeebf507902c372cae0f0c7ba343e4eb41d4c2b33ea625d616bf0916a,gAAAAABoGRbJYy9KaxiBdSOpg7AcTYGlYlELe6psEwX5Y33CUXZ8puf-96OWqoFuRQsrPUA42zD9nYeEwyhj8VXE-uZ_0JeNwUfA9RdysXsfy6upTnhQskA=,gAAAAABoGRbJafhfqYZS46R0FE3W44fDWvN8KFg9RSnB2QYhvHTZxdvy1uwaNrrW87hyBNlNno1SsSdoCv4-WhdwQ2aHP2hWfQ==
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971514,32178.29275976765,f1bda6b08ab21e1669807b7ab0e1cb95ddd338d27928b285cd7e1d799913626e,gAAAAABoGRbJ01mXAKcSCv_WNjflU72R3nTJ4URbbPPQFEOxxVV4a39uh-FMm8iqbJ56kuJ7G6_d6L-0YKygzr79z-mdAJ1PF9PxqUo_zwZgDFVAe7ruWro=,gAAAAABoGRbJwyDCEPfoqKlNDDakg8Bu7SxZhNxlUk8Y806TT2x69LS0qAZz-ewSCu_KRxc7GqWSei6D2jrYXv7gFaIk7vUntw==
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728,1d9d08be3f00821a77cbf39e06857eb165aa6c1b5b8a02dd4a675b3e3e4ba1c7,gAAAAABoGRbJjK2hinbF_prtbDYLIySCzGc618PcV1p0Y6Ng9uJ1VNU99x-4RXDToiC56bTrO60lMTHhqcHvyBa3kgyPYRUhqdIid_x-n6byQL_xBudt3lo=,gAAAAABoGRbJN0GoYiVtsXQeXgHzNkJHrGDVK1nG5RgKLhx-Q_XhbaGxetObE08NCExmMeP2y-TRnObaf0lI4IPF2yEWR2SpKg==
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,17106.42782100887,54a1f31f840baf9fd47ea54d9a228f0112031b510c19dc7c68b5ce81df431e1b,gAAAAABoGRbJGnEB_WfKB2jKH0Rrrbf_TJO2s2NnPImbAZzse6Bg-eYvjwqa1nPvhYwtmBH3D2Oa6VC3YNvI2-zwUN8y1RdzWBVxeDTgMeDcHUCiNNmrKr0=,gAAAAABoGRbJbFBOusM7oIN9d7NRE9wmbhsUbLva63EAVr3sPJPbsHsp1d-PAjFcKRuEUZ_FtepLjOS46Ohw2ct6ipPSjLSxsQ==
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861,902fc7a535a4a5260b8b0ab70cbf36a93ae4007ed19720182d9adf634c08452e,gAAAAABoGRbJpcbKuef-1ppeLTT6tfhzbNXgQk9X84eKyL0Q466sVns4c158KDTdSZp-aqV6PM2DJ0fW4oM_9R1WcM8LmHDiqrknOaICX4Yn6iiLAhaMZrE=,gAAAAABoGRbJA_iXHpgZI1pLhVfU56ysTwoA1Nqm96pAKZR-_qqX3q-FUsyvMugmyZ146yRUp3aPKuU8ic2vdQ2qVIscC9WTww==
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084,132a566a327deb6c89b12dd04e72239fa01f7214d6db7a1efdabf97d53cf1bd3,gAAAAABoGRbJUOadK09xeHWtf7Jq4re5cIouNCbr-ghCCWtF4hXdLkFr30Ba2pTuTceRfIamQXviWSUbPbFwumbJKFOl6WYaMPCTNUP8bQMLYIJcEIMBx-c=,gAAAAABoGRbJW7mAgFKsrdqujinF6xYWhQtVmx0FXApch88TpPfuI4ZbdIMQzPoXHX6w4EBrL_kE5OPlw3Ws-rr1lp4Am-sEbQ==
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152,094d51b157166a2d93b6edd7e4aa41056a9d1ccdbbb95d3bfc4f6ded626fe9d0,gAAAAABoGRbJMPrvHVq05dxtZsVFcf5esVt73YPi0gFb22ngALR_WdvJSan30fXf0b4ZwzEqY5ibstNpuneFlKoN9AZX-quB1VQ_iO17jvWlL4hF_l1-cMY=,gAAAAABoGRbJySOzctPyRoFDGuGK25aDjb9zmG3clEziiXNTlDx6iEGH45oYaikr-ZYhQO2_ZJcGjPrVGOE2b1FpWqSoIBDBNA==
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834,91e6470693fd8b2814e59f6cbe7966a437ea3bf3373effad58d77c43c6013fa8,gAAAAABoGRbJut32fpHGU9qUpfSXlRGuzAsyzj2TElsRhzrd_YCNcLg8CB8QFjAKlgT5nMVNCZSA3rEqDkBnIa-xONRogXHO2dka_eLjj_vCN2Zq0FnZ-3w=,gAAAAABoGRbJMtuwDO89kfB-qzE6JnTYWXzqDqeu416-88wO3DExdEom4nYldH5DvZRFka5Hm0nA4M59zdXsd83gwfOcWTna9w==
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488,a61bab4877b74a4e153f7ef38668c2d6ae0df0acb50dfdf8f795fe34f2d2e8f4,gAAAAABoGRbJH4gV9hYnUyon5enfJc6f04CtVbc47RSOnosF_5UaJie4FrWqX-P1yFUM-AMFCn5OqZwZWPX75KeD1XXHAVKrWjQZ92CwvbVSfc9lRu0O_Xs=,gAAAAABoGRbJXrcdH0RbVwwhTub3p8zTqpyADU0k5OM54iydABgcM5WwUR4q1ZtJc2S0oWwyIOAs7d-DJ7OFTZaeOaWk9HGc2w==
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389,37d148f10944309f5c69560427300265cfed8bfd74c40d095696f9db1c78bbc5,gAAAAABoGRbJ6__ebU06O_VAyeHj3B_RnMjdixNsr3BoMgL0O5FO3vkJdnHvkJsOu2t4maVYmWRmjytsfXHRjrBh2CPxYmubf3L3Rvs8FqJ7YPjVf6E9mtE=,gAAAAABoGRbJmIeA68JtkqEj0xcgrTxLPjKQe5UG1i-sYYt4jMFVbfYT7VjwgMWkU-g6SVoilmyovcImo8btjqk1VBAoWE7Qiw==
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906,88799eba9a2ae40376fcec3c23c50228545411af191c9a3bb2601399cd04d2a5,gAAAAABoGRbJDqWMZnY3A8_ZZprwlPfWgqhbIwRAn13LeepYsUuUpOt2Wgydo6-sj07XfAc7vwaTAgVGbVmDJTYgJVdDdYva_fRx9EpFex5kqRREoca6DYc=,gAAAAABoGRbJ8rh2aVBi3G9S7epuw4Rmw_9kd8docDTTI12gjggheU_aGVzMJgPIqE9TB3HVIWhQSO7dE7jQOmXG0IHzuSZnLg==
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206,6f97a4b3050e9539308ed53c0531930266981396cb4523a172f17606a88938bb,gAAAAABoGRbJE8KGIhVip9K7TNmauVC15X2TySCQVmaLLmgBzWXzab7m525eovn9qLzNCjPFEWdYzCe5a64aqg_vj_yqcu5leCJLF8Jt0tgTqF34L5NBs_M=,gAAAAABoGRbJcOlfYEtFwt1rKs9XuE6jbSMmnIzhSbeIuGmqiYvhsuAvXs_YIb4XOwmH2xZuKMqnHfd8SxscKfxuYybJ-KXPhQ==
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582,664164c1cdb3446bdde07349d04a4534aa297cb2a0c6fc604f53e0ba7ae59dbb,gAAAAABoGRbJw9qlxOtlrIFeKNeyIb6vmhZp5devN6TKSjR8ezsAYfyX4g0KxLH1LRnFY4Ojc5xB7xbduQ-SXJfah_gGHAlDuXKSXMeXkEB5u0Sp6jXPQ5s=,gAAAAABoGRbJY8L__i4qY7fkvsecO81mqf1OkLJtasVJVcmR0bRz2ZPdtWu0cXFPCps0i0NnnkAZh2MAWvxd59-yqe1U-isKzA==
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061,5f9da01a47537c38d274679ea1851461ee6390f95576bedcc4216522c7dfc673,gAAAAABoGRbJciY3ttSJVu2iq9r21XJo98BjTu8n06yQ7tSN4epKyOgr9DEzlmqOOPrPjVQXQ4IihU96-VN6ZK2ZkMbuxlpTUeYyhar1WDqLxx0iZvOYjiw=,gAAAAABoGRbJRrQWLFpopfUYec6rJyf-g_qasF9koTP2lTm1lwgpQJsoSfupU0eErw-UZbotx9QA7KkTzbTGCLWsNlUruXSfLQ==
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664,79da7c471c8953206d6b022c3bfab29665522a245edfcc9de4209abf8b034be6,gAAAAABoGRbJLUWx45X9D3TEzsGmhwlawnAXAVaq90k6IrHNJB7xdR_gZSubebQ215upVXYo6JrKTobnC_92d3BRwUaAkABvx1Ulukmk5uWrSvBs6kJ2nBY=,gAAAAABoGRbJEgWK5gxMP06HUwhSFl6musOFM9aU-akY22-6NVhiqo3s0W20R-WWwfBbfN0LZUZzXMfxDCNROfgA84M_AzMQnQ==
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,db2d5cba7fc01cc659b1d5e648b547b059da658cbf069cc6c56dc7583115a32b,gAAAAABoGRbJ_oAMe0E-dB66ZZ3V6VKmd51pkXo4K470DXTCSIx_I4liAfb-zhpupFk_bdg_YaEslyZio-UVXGSDrpO8bTomleSB7aeerezt8iQR82zuKtk=,gAAAAABoGRbJCyO9febGcRBykJxrcBeEdhj53pfNPO5AK3ybI8VctRfZNLnFrN5LkdmOR8-oFkavhv3wSq5X-u0hmqylsOkB5A==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,94e8a8dec076c1b03a4041906b2e26c7782d7e88ba6af7983139b103537629f9,gAAAAABoGRbJ2Iw6-NCSzBCmnNkYFSJuvaPFCz_4b8BXnhEVDcNpxYOxzxlLYlAysZ03o_ij4mz-MBA0cz-PCAVoCAEy3ZMVTm2A4yG9eiTXR9dIkObrBmc=,gAAAAABoGRbJkv7ruzp52F7YhpAphEqWMnSG0aCSD1uiPV0Jd6963yzshjqPafqPYielkRacbvU_0MyE9Av3qHTtvSWhPUWiQA==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,703f7e6fcacb97087bf55c5d69eb53a066e349ca1fd03979d81431fcbcba4167,gAAAAABoGRbJzj77hEerZJOIEHw4TxBkgvKjpN7ueCo0EvprBNJfdjE4wE9p5hdjPvUOq7ldRQ8wOoAPWyaScnT2gjU42h0zTfTSa4Zw3Mu3jhyimFXZx_0=,gAAAAABoGRbJIwh4nKNq_bI_cKtkNjEY9OX-lFYGED9N2QQTpDcggE6JnGM7J4pjNerSSXONzZKPJVgll-IMjJkOEIjbg1tteQ==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,3c9e7c9cca4e8b544b10bb6a318712057f20f104a954dd60674d6469e4645efd,gAAAAABoGRbJoAXdytn2jxF44nreUzKGNeDDseBrZjDdr1_TKneRh2tFcmv3cxPg2nVoYwhWblvckch1W5rqdVa4JM-u88qCwLmeVMWcoNOHHNi_aHAroqU=,gAAAAABoGRbJfPb0rxYXyttli_wlNpMq_ZdCE5B9GVtJGatnQnJTQfdEodVFxdoUu2JUyfIoyzo9iqmFFdNisPz3bQ_l0MKPIQ==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,6b80bfc1acdbbe1b0bb86aaa2c87c0ab7d47963a603d3a7020f42bc98e4061cc,gAAAAABoGRbJp1rIiQBtL2jBqbaJvA1uFJvq_nQhLBfOYBAAFd1qqORRg5sQPMEx6s09hKAbN-RAkrjrhSDw46qgPNBQH1n4bKubtFuom1HZxZ4sDolMIY0=,gAAAAABoGRbJBvcMwuJMK9IhFzn4fJoZf5y2BYdjxnzeZG-eSl0531d1UoPpd0oNf2Xqia0SCpaLjWZ2BBdhvYnxGEzxMtphBA==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,e4b339fb48cbb46131d3a4ceb24f72f72ed219a0487f7f787cf02ec39dcb1707,gAAAAABoGRbJlOWa5Pe6MYjCjBFfEY44xtmRkC_AW1Fzcl1qJyIkbIJTdZHXmnFHhwHM1pXl-Xnrdh_aZ_jlRNB4oxSS0JYQ56kE8qyu7yiOOVnRKhhnkUE=,gAAAAABoGRbJLY9QzsZeq1wrWRY3wYlKHBz42QpRfTTejJXwnOCvwn_NWFtJALuSh_3-0Kb07ux5khj85TvlO4C1SJiRDz4LTg==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,0151120e9e23ebb883755542aa259813f58985f46acfb08bcccba09247b1969e,gAAAAABoGRbJall-1LL47jkQ6C0DftIvzHo0A-3x8ZpDh1h6PPHvHTNYuMNlnz4E15pRae6OUKaO6xxJEsN-1GzIGu7fWjhWoVC41MjxNhEgiCDrWZf0hbM=,gAAAAABoGRbJj0OZzrL5X3Cz8psH1m4I0aNbczlcnDrO917IzGHNC_sHPKJ7rmKHVRUIsrOx_l3b5Vmsf_VwDnKaNcMdUF1hrg==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,gAAAAABoGRbJZOokLNsPy8jsK3w3znbUCyNEdP9Bun7JFa-1Y7ONoW3gA2HoTcFqW62RTXEVjxUGcybnJcupSsSVlStVLPKYR5lnJGQs9wViQdv4tBcT8Es=,gAAAAABoGRbJyzgvmprJd0xrfUe5T1dZm3DG4UQUFSOydGEMKGnu9FC3HXv22ZJV7REvO9o7VtrNIPvEMxoMEuR3QlDgn00U6w==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,gAAAAABoGRbJKRMTMqRqtemX6il9_8iUADmcZO_Xl6fD714wYwHymOtVemCBrt1LjgXX2YhpaZIOCRBarlFbHy4R4RaSogedgMG2U1DyEGpiHgYK5qLGjOw=,gAAAAABoGRbJ8XVSYvuWgv-Hrg9FYhIijgJ2IKN73Eshz_ThO_3dANyVkHSPGSJHxrw-LpFW8WXRmV5EJOZKB4ATswv4sUbTKw==
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,7a98134c39c300ae121e29cf1806b75bebd0003c77677fb75bfce7ee90b7f173,gAAAAABoGRbJQl7JqV-XA7Ov1SXXopSr0UO7LvxqHGIjJbQt2W5PJYL3-h0W3PpcYdHZTaWmB2ePxSbqfjArmbXqfKbj3H8c_JILIqYd7NgwYBKoO00MS68=,gAAAAABoGRbJm-wN-6dpqOHKTS4Z0nsuixoqPBgJjf2o0GvX0XklY9QpSyLr9VOfuhizTzSH8c9Jexj3FCTD0N1vhoufjQFfEA==
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592,c630ee0dfb9f309cd58f536f6a05d0b4191a50308528ed4982bd756cb7372680,gAAAAABoGRbJ9Cf63wPC-10UI6zcVG6S8mDnhWzcEr0Mu4QqIEu1RTb2HnMSj1fpQX2rS01Yx5VpmGVYIXVsgtDvum_LxIwpFggMTLS4DikXtDzoJ7ZbMVQ=,gAAAAABoGRbJmtVjqVyikbs-9cKDkjOLGu3Tt3bS-7iNSmCrip-GS6mqsKs7riFGLvr5i4UYIotoqcCxjsdk3XTBT44g1ukcUg==
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004,95598bd759e712d0acfd3c71e4996a187c952d5b6a114fd82eef021e1037c0cc,gAAAAABoGRbJ5EZJhnCIN_YMiHctG5Kek2mjO24KjBzxTWCdvdjrhgAOrOg-fLMU9xLNUSA8ydSjLRPX8K-9yrBcLzwuE17K6gN7ScCMvGhdvn9ydEDqdTE=,gAAAAABoGRbJKbyKiFI58s8l7ZTJtxnj94-ff7Jeyugjt9VyZlfs5y4qah9yq_VQWRRc3ZF3YT_llTx4jOoJUQfa75MPdqXJcA==
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037,bc99751c32351c8d16ce3b3e85a68c227822684bc62b7fc10041a378d33b3079,gAAAAABoGRbJssTBw0Pah7HqH4Uuj5A952u_o25z_YXTtwbeDC_JCZb0w6k0vzszc7jBctAtMmL8KFUQGAWolfkU8CLw6XyeJEgWpXq5zDnOeFIaacvOyYI=,gAAAAABoGRbJY9Z81fpAv0FI0051NoilMTxCLeJHUjCHyHPtP3s6ExJ7Rt3_5Fe7eYpxw9MbmUsCIqzmou9EJK4vTiPqRc6wFA==
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063,ab5712e2ead42a8b7520e374e7960b66b9b2a36f626d88cf0d942f2801508000,gAAAAABoGRbJGdAh5ME9gHt2uIM2LtNQ4T1LmUKYPkuY9iTYnuSX6p937WhXQ-sQmiqK7tcLJcRFg-PJ4PhJTucM8LCq39Tkqf9Q1L9Sy8qvXtPyP5MKkEk=,gAAAAABoGRbJ5snjbcawwK0E_h7I6FkVbkPDjNS9aMy8TYmNaQw4p5afaBlNJ5yNvxD--Ja6kRXO5NiGdO2eMF1W7nOfgrD9EQ==
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,10350.814525506354,4379b1e17d6c5c4e790134840f8cd320388418c610b1b5a7319e2b1261746e98,gAAAAABoGRbJnDZ-7hXqN9RhUuSJQbSYDNmxvsk5T8pOCVTMexHnvxoSj4x6RXOLenUSqC8bTYhWuOxi3Wp7TYRzyBJPNrVi4QTVZulVk6o3fKT2j9-Dt8k=,gAAAAABoGRbJNP5j90l5YNy7NlrF3cCYAbZU4N_j5a54AgtTJ2WR2-CqN2u7TtPrhv2Mfo6UIW-snrNDG2AH15hL_puPyDiVag==
Acer,3.939663139547828,32,256,14.564496683418277,2.763621628764984,10638.50244334717,08f5075ad6d67c669266e02b2bd7464e9f0dcc29d0acfc0a286939a41ed9bd38,gAAAAABoGRbJMdpqwzzhBG0Iir470H2e60N_IelPdz0Sya2Gz1oX9o7YFfJDY5zKpBgZ2Jn8npvfFPum60lSgaoFOhjif1B1rB9jhu_p7Uy7KwHLvVLWNoc=,gAAAAABoGRbJvYSCIy-CHFGrRPuBX9VJHn3AY_kzulPyUvMso3Nz767buKunp3Nw-E2f9i6cptKmWQJOKQk9fCIqmACCDILzYQ==
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.34781522652,faf0c0d956aaed67920857271063345a8c89f134fbe2947df3c58970d8786b3b,gAAAAABoGRbJwYxtulSXBc0jMPugtsCylAL7JGNJS-aVWEjd-0i0vApL7ri-yfwUwQKtNxLBqogXNj8FOTMiXPd74J4jwmvDNULEF8ouiRYEvlvB_Yeguxc=,gAAAAABoGRbJhgdMqAiNjggjmJ9Npgnddvx9eHtC4ry5K8IX4yc8--9iEcvoQAdme-OG8qKeSCsiYt0t3_wS8zHJjCdKURnqag==
HP,1.9552947892217485,32,1000,11.399165649265132,2.129945819762936,32500.15629105084,b1afa5f35b711950b38f7c3dcc1fa0c70fe6531c2d1a20f5bd329d9b651b20e8,gAAAAABoGRbJxdBedWs0FdsNmJOdx3yIgVGYeX6KEMizQtfidr3BNjtyMffcFkBlzr-fGNeaeQ5Nax-XQEDm4hh_b-zxK3GP_9LySm_jOmDvfObvuCMtBao=,gAAAAABoGRbJhNP5aKAjcCjevU_hIdpd5J8H23SAAaU8OLqDWRimbczvUI1dy155_9rU4wr2M4SOleRyN7KVvJRFIegiEs_iOw==
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929,6469f4874b7329f418f2725eba381faa6092c2fd998cd75437ac6334a2663eac,gAAAAABoGRbJhVKF37IX-NPUL5qx-OkkRs-edcn3WEd3jaapqjp2S5RUlNydzLfTsn0LtaSZXgjL_JdL7sIiQsYsXbeOTHveHJ1GOkbNP0qEjKefYA0zgHM=,gAAAAABoGRbJcqOsnSsfk7qrZi9ORWOxeUF1_bfVpCmjlxFH-WkrDFRckcn3PVTlM8PImH8UlR1yv8DGitS67zqHsGFQU6nddw==
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348,18d1144783ed486eec0cce6daf90894ce6f32482f833152192368d444dd10a52,gAAAAABoGRbJhIiRByKxRgDnjvPKt2etNjPfkIM14i0tBIkiQSNH3VXZM72nQVm7AxjxHITDjgnf9kZZKhLz3dCHspQrqkgVjrluEWM8LgXbA2DJmrOFDtA=,gAAAAABoGRbJGXzC5zOSkUz3MVn3i2D4R583kFMos0n-lMN-0l-Aph1nHh2sSC2WX6p-p_-RWdtMyq_Wz71mrSJ3SoNgxJwAsQ==
Acer,2.745489291132848,16,256,14.69788695339738,4.23421018348763,9848.92119756115,58f74e0f418bd14e174e0f28057ce0316821dae1aef4d517f7e7ece00c820e63,gAAAAABoGRbJVt_UuGebKOHQPzoytx7E926dvWcZ3Jzs0yZlLeSoO21ijjtyKDn0bbSvLL9yMFL7pxtrFTN59VNvRcvI86Mr-QtDRQ5U714yv666u1kTb4o=,gAAAAABoGRbJ0Vvfy22lsqsvmr3tSabdMWjOOiYqAJX-UsvDuADz-S648nWWg9FxVE5jC1SW24tdEAFOS4o4P8Dj5s7xElxDOA==
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841,86ada95f3ab612a2df719db55c6d9d5de3039c843b5bc8a9fd40fb98bab1c522,gAAAAABoGRbJn7gMgYTIMA2wKkOQs4SkikLpBVW31EmccZiJlYZd3WRUmxgwzCyNT7pvoqB_biZ_pnt3-JPFgSOFb1av9RiIbj1KyynuFiGOLoX0fCWLhfI=,gAAAAABoGRbJCnRyQu7WQf6JijZtjDGocoJSvRPEJEcj5i7d5ChPMuRVjv1FqQrBrlYtyJa91Ue5QZjxRldAa8ydSLWtNSUF_w==
Acer,3.29800444568066,16,512,15.14407862688804,2.587266819216874,17515.91518148312,37335fa37ec7040365eda70810b6b3a353f91bc29783d61e755a3448e87c5046,gAAAAABoGRbJiyzwf6NtVvsXTCc4YklEJqaCkWUZGPgBmAR1hglvPf-HdbQsSrwpU9XQBYddbx9EliaxE1H5SrzICwUpdy52L2gZZH-ayMD_3s04dvt8XGA=,gAAAAABoGRbJmoYJ9T-blK5wjP5Cdyfiz0a9StHeOZnWmBDLJ_lS1byQPDGtqFVkcI_shBm1sDZNKq32NVlsuLRzq16X_B3D5Q==
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876,8e58ad4e579499515ecb9558ca5064dde7ba60c9fd99e7830d921738f23693fc,gAAAAABoGRbJmiAqhYx8nZgtjsQ6MjY2RMgA_Rc_pxi71c2mAJB7rDwGT759ezF0fYUHPHIAPw-_bbCICiyPS54isNRXWUCnG64jEe1nMuTCIUUg0JTfcCg=,gAAAAABoGRbJ517FV6mkeDXR9Gc38GqXq-8WIJpiOvGwsZYqd6dC18-K_lNMpSp-_JTIfEpnS3PdrPfcg4h8BFKJgs3JJrpp8w==
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,10192.670247531909,6f748f768537a8c2d6364546b2bbc7b1b9fd45273c65e24712c2bfc106162f37,gAAAAABoGRbJYwexkyqDi4FLt6Sfj_OK5yEgYTTOcB34slc0qRuhHfDeXZewY5pALTgs3pAbaFxSCr7ofhdKE9UWmNRGNr_l8KWmLxqCAFinzBuBnkt3Lz0=,gAAAAABoGRbJ9w1cr55Rhq73qyYtod0k8J_363mQU2fkFI_h5n4HDLLDKHbkXqg5aEwkjNIEvIEAM3iBho8YsRxCsgl_M8RyHA==
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247,80184b21b735b1cadb446704ed18f88823c2e3b033007552b3af9ffd59dcd7ea,gAAAAABoGRbJ2pISg6uv2_YB3jZA-qVNtK-pZB-xTLA7BQAMzTDAdKBqXi7ODGV5wYXNiLzQoGBF3X_18ZV_xT1pFaVZyseV-pDwBIpb1yyCZnXdgG0A8wk=,gAAAAABoGRbJ6MweNkECZ17xXKzi1INpF_TQ77VqHNItnxA4aiLZgRze3UZHO2npb9U1-AJMr3nfyQFQlDqyQQstz32mVqIVJA==
Asus,3.1258142158673423,4,1000,15.100722664445051,2.95191643226146,31661.60491503453,01b0b72742820576222e13991d6253d57ace4e8d5b05cda685132a0eb45e4149,gAAAAABoGRbJREz_Nrnd1F1WYcLb8796G6RaCr9sxyM5C8pyfAqoO7la7Qy40RDog_OY9_lLVbBvrJIxeCRioM2rx6qj54wgALvJZMqrYfxhxbutUwYH_ew=,gAAAAABoGRbJG6EPFzDdFnAL5zCA2aZKeWNMjXEmY_pvPbyKIFO3EWAyyssf9x50kbNzBRk9hKXsqHGr-7x1FW-ugks7Kr5odg==
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924,149ca939a69aee5f45380f276b032a72fe3c68b2c1dbc2b151fbe87a0a7b9c82,gAAAAABoGRbJuWHjKGb9IOe15HsDOeQLSJWUHrLFRgoXHlYMsy-vQ0n_eC4vKXCCOmvJwMbcCPuDJ_ZPKlmRixGh7xDWU6_HVEzujtlNuK53tT_jQacWgXI=,gAAAAABoGRbJyWzadPZxxymPlH9Ms1H8k4JGfOQscT8jjcHT91P22QSCzwyo9YGllXJlH4T0TS_N05-9rpidO9e5RTgdyWzyGg==
HP,3.2005706060782284,32,512,15.800440592461207,2.18278616516216,18590.4167423866,8f78a9537364789ae6becdd92004ca179d9a8a7e91eacc9298555d39853617a4,gAAAAABoGRbJpyLj8UormJArXiASL3cJHTtfDiJ_ivNhjBVluB-LJ6BiPO23HazAjnGJY4wW78Y_GtP-M2mH2o4Jr1XPqU8IJDN9qy5zKg-G9KLgoaE870o=,gAAAAABoGRbJCbPc_EEQCUlPNjiWmubML8SiqFvE0XY1xdIB71oKjZZsVt-JrVE-Owg52BHwYmr6-eMvHUo5-U93TE-bnUPd9w==
HP,1.6804960224479395,16,1000,16.307499757527125,4.082052242317226,31702.148404315936,4bba11ebfb36bc36bc570d501fa48ddb14d8ae119229fbc479782d8b9a70bf1c,gAAAAABoGRbJ2MW1tm9npgU-Sic73c5bDTeAMwu8NGL8nkGcjdYjl_E54VYk1183xlA75EfjbJK-B7Psg4BbiAXk3k4N1bnOnCIKRQhZJcG6QJ6CjBpJoTI=,gAAAAABoGRbJbqp8WDfeWmHXhYLHSs77FahAEkPuQZZD_qZFTurTTVBskzdCgiIHN-e1bPUyY0FDz34HBMwgBfeeY8apQqGAAg==
Asus,1.5766312555145152,4,256,11.751323357100988,2.548253497962308,9123.785347356164,daaf050905a0ece98164d16b722a8830ec40be743bb633198f178b68f4b6ac99,gAAAAABoGRbJpj1fd2V_NUkm4fjH1LmCQ-NP-V0NmaMRxXke8ILk5cvSXPUc8ADmvm_Y6C8UFqo0Wt4s8CPCwCVWj8dFwBeJAZlGJJ1mmDeGba3Ia3n7_i0=,gAAAAABoGRbJhrxrE7VLlgGijWLas5lL_u2G5A9Ol_EInPdccwu8kueyiWtwVgGQM_O-TxxIGXcnU8AgTK6RfDe4pH8AJNBsjw==
